Date,Product_Category,Region,Units_Sold,Revenue
2023-06-30,Clothing,Latin America,142.0,70341.01094710456
2023-06-30,Clothing,Middle East,161.0,50205.85265769283
2023-06-30,Home & Garden,North America,154.0,50183.55762472831
2023-06-30,Home & Garden,Europe,131.0,44218.52848725114
2023-06-30,Home & Garden,Asia Pacific,108.0,34330.10467991794
2023-06-30,Home & Garden,Latin America,164.0,3338.063276773176
2023-06-30,Home & Garden,Middle East,136.0,42677.029901647926
2023-06-30,Sports,North America,190.0,56582.36886900532
2023-06-30,Sports,Europe,186.0,84326.0763964084
2023-06-30,Sports,Asia Pacific,195.0,70933.33254240025
2023-06-30,Sports,Latin America,195.0,16814.88168723301
2023-06-30,Sports,Middle East,213.0,101029.4501164424
2023-06-30,Books,North America,,
2023-06-30,Books,Europe,90.0,23328.532411372766
2023-06-30,Books,Asia Pacific,121.0,29925.592972614515
2023-06-30,Books,Latin America,118.0,8281.838410919441
2023-06-30,Books,Middle East,91.0,41730.134091767104
2023-06-30,Beauty,North America,155.0,17831.559268530596
2023-06-30,Beauty,Europe,146.0,31911.383413267922
2023-06-30,Beauty,Asia Pacific,130.0,9269.081036160505
2023-06-30,Beauty,Latin America,112.0,51150.98689337627
2023-06-30,Beauty,Middle East,117.0,23704.1582920656
2023-07-01,Electronics,North America,99.0,14637.214400619594
2023-07-01,Electronics,Europe,92.0,39466.15120453997
2023-07-01,Electronics,Asia Pacific,,
2023-07-01,Electronics,Latin America,161.0,80162.39035440076
2023-07-01,Electronics,Middle East,120.0,6071.147227632652
2023-07-01,Clothing,North America,166.0,72330.64365209584
2023-07-01,Clothing,Europe,163.0,49448.85127764695
2023-07-01,Clothing,Asia Pacific,161.0,73987.20441996791
2023-07-01,Clothing,Latin America,142.0,3260.763524970731
2023-07-01,Clothing,Middle East,124.0,59957.14353486069
2023-07-01,Home & Garden,North America,220.0,70759.06305169605
2023-07-01,Home & Garden,Europe,192.0,24787.31051045288
2023-07-01,Home & Garden,Asia Pacific,200.0,47942.93274576797
2023-07-01,Home & Garden,Latin America,145.0,43791.65935167435
2023-07-01,Home & Garden,Middle East,138.0,31163.519927337577
2023-07-01,Sports,North America,263.0,129678.83484746325
2023-07-01,Sports,Europe,252.0,28643.17327868927
2023-07-01,Sports,Asia Pacific,221.0,106320.56471080397
2023-07-01,Sports,Latin America,285.0,65778.74406476716
2023-07-01,Sports,Middle East,240.0,49814.13685337967
2023-07-01,Books,North America,143.0,18824.360938513953
2023-07-01,Books,Europe,119.0,18076.797021531722
2023-07-01,Books,Asia Pacific,106.0,23991.0952521953
2023-07-01,Books,Latin America,,
2023-07-01,Books,Middle East,140.0,21165.629479754545
2023-07-01,Beauty,North America,162.0,26536.075098064033
2023-07-01,Beauty,Europe,162.0,43989.697015862206
2023-07-01,Beauty,Asia Pacific,144.0,48934.31671164246
2023-07-01,Beauty,Latin America,123.0,54725.10066957664
2023-07-01,Beauty,Middle East,196.0,76028.52123564635
2023-07-02,Electronics,North America,104.0,25226.122251032248
2023-07-02,Electronics,Europe,133.0,54779.47071927655
2023-07-02,Electronics,Asia Pacific,108.0,48662.94535390781
2023-07-02,Electronics,Latin America,97.0,48139.683724056806
2023-07-02,Electronics,Middle East,103.0,33196.52577090862
2023-07-02,Clothing,North America,114.0,55011.298567903774
2023-07-02,Clothing,Europe,93.0,39728.47913021676
2023-07-02,Clothing,Asia Pacific,133.0,31377.593102146042
2023-07-02,Clothing,Latin America,124.0,10660.576243129928
2023-07-02,Clothing,Middle East,143.0,29979.756482449004
2023-07-02,Home & Garden,North America,,
2023-07-02,Home & Garden,Europe,160.0,69003.29896911499
2023-07-02,Home & Garden,Asia Pacific,199.0,75571.63911016127
2023-07-02,Home & Garden,Latin America,139.0,49238.39211596974
2023-07-02,Home & Garden,Middle East,178.0,3975.0096039236937
2023-07-02,Sports,North America,186.0,90214.8349943099
2023-07-02,Sports,Europe,216.0,29902.51044846789
2023-07-02,Sports,Asia Pacific,267.0,33943.35153645666
2023-07-02,Sports,Latin America,238.0,11145.575770389756
2023-07-02,Sports,Middle East,203.0,94895.85138881931
2023-07-02,Books,North America,104.0,32130.150069243624
2023-07-02,Books,Europe,162.0,32177.3545426348
2023-07-02,Books,Asia Pacific,97.0,8495.075104760757
2023-07-02,Books,Latin America,96.0,31551.984168801748
2023-07-02,Books,Middle East,152.0,45809.75985806559
2023-07-02,Beauty,North America,165.0,77584.02038883825
2023-07-02,Beauty,Europe,163.0,3333.935013758107
2023-07-02,Beauty,Asia Pacific,98.0,42361.76534575702
2023-07-02,Beauty,Latin America,156.0,54811.14915709565
2023-07-02,Beauty,Middle East,139.0,39707.71079731474
2023-07-03,Electronics,North America,116.0,29746.841456099104
2023-07-03,Electronics,Europe,97.0,40382.71969856703
2023-07-03,Electronics,Asia Pacific,103.0,29917.513318971975
2023-07-03,Electronics,Latin America,98.0,28381.71370163264
2023-07-03,Electronics,Middle East,117.0,46161.51437278486
2023-07-03,Clothing,North America,78.0,36276.94774331544
2023-07-03,Clothing,Europe,83.0,1777.3226000711134
2023-07-03,Clothing,Asia Pacific,101.0,45091.26472139847
2023-07-03,Clothing,Latin America,91.0,33353.23339055322
2023-07-03,Clothing,Middle East,119.0,29719.204598779295
2023-07-03,Home & Garden,North America,116.0,2482.586414275549
2023-07-03,Home & Garden,Europe,131.0,64882.39329691053
2023-07-03,Home & Garden,Asia Pacific,133.0,47960.25593998054
2023-07-03,Home & Garden,Latin America,130.0,64465.79966727821
2023-07-03,Home & Garden,Middle East,143.0,37544.75160729609
2023-07-03,Sports,North America,173.0,50367.70057553589
2023-07-03,Sports,Europe,132.0,25577.96890020086
2023-07-03,Sports,Asia Pacific,162.0,6841.113348722016
2023-07-03,Sports,Latin America,200.0,93620.6128817267
2023-07-03,Sports,Middle East,176.0,55006.21317157524
2023-07-03,Books,North America,76.0,12973.827380371866
2023-07-03,Books,Europe,77.0,8305.151122174779
2023-07-03,Books,Asia Pacific,72.0,17235.813397302467
2023-07-03,Books,Latin America,79.0,13549.182955740433
2023-07-03,Books,Middle East,97.0,7831.822875683177
2023-07-03,Beauty,North America,112.0,5846.621138509523
2023-07-03,Beauty,Europe,79.0,10506.070726180791
2023-07-03,Beauty,Asia Pacific,103.0,6831.5872659215
2023-07-03,Beauty,Latin America,71.0,4584.0571281734055
2023-07-03,Beauty,Middle East,95.0,39806.23862094577
2023-07-04,Electronics,North America,100.0,12538.574196531157
2023-07-04,Electronics,Europe,80.0,19424.5378010985
2023-07-04,Electronics,Asia Pacific,92.0,4871.31975662936
2023-07-04,Electronics,Latin America,72.0,31243.491336734947
2023-07-04,Electronics,Middle East,,
2023-07-04,Clothing,North America,83.0,14001.420675860016
2023-07-04,Clothing,Europe,119.0,51460.2283344294
2023-07-04,Clothing,Asia Pacific,91.0,28829.15937650739
2023-07-04,Clothing,Latin America,76.0,20870.90800697845
2023-07-04,Clothing,Middle East,93.0,2322.163556670441
2023-07-04,Home & Garden,North America,,
2023-07-04,Home & Garden,Europe,162.0,24475.71876503732
2023-07-04,Home & Garden,Asia Pacific,96.0,3415.4735215593755
2023-07-04,Home & Garden,Latin America,114.0,16985.841996079933
2023-07-04,Home & Garden,Middle East,99.0,8759.729022653657
2023-07-04,Sports,North America,140.0,60052.226733056115
2023-07-04,Sports,Europe,163.0,23519.886562499858
2023-07-04,Sports,Asia Pacific,139.0,22088.46955616189
2023-07-04,Sports,Latin America,166.0,53458.00036728372
2023-07-04,Sports,Middle East,114.0,3506.4232133361556
2023-07-04,Books,North America,80.0,19612.103432774376
2023-07-04,Books,Europe,91.0,28032.2948535476
2023-07-04,Books,Asia Pacific,75.0,28646.383737921966
2023-07-04,Books,Latin America,91.0,44236.532022989944
2023-07-04,Books,Middle East,92.0,18019.144382126004
2023-07-04,Beauty,North America,136.0,43689.74270655288
2023-07-04,Beauty,Europe,102.0,30038.477860285057
2023-07-04,Beauty,Asia Pacific,121.0,8000.163196131991
2023-07-04,Beauty,Latin America,107.0,38821.26934038483
2023-07-04,Beauty,Middle East,118.0,16673.413525869506
2023-07-05,Electronics,North America,129.0,20584.200549194808
2023-07-05,Electronics,Europe,85.0,38989.77678046994
2023-07-05,Electronics,Asia Pacific,124.0,26539.64637398904
2023-07-05,Electronics,Latin America,115.0,50612.24140751998
2023-07-05,Electronics,Middle East,107.0,45776.80651545273
2023-07-05,Clothing,North America,73.0,32697.054224021205
2023-07-05,Clothing,Europe,130.0,29300.646758672126
2023-07-05,Clothing,Asia Pacific,133.0,28994.82546138222
2023-07-05,Clothing,Latin America,80.0,37812.95571773824
2023-07-05,Clothing,Middle East,142.0,64276.81421326801
2023-07-05,Home & Garden,North America,149.0,67124.06473800079
2023-07-05,Home & Garden,Europe,,
2023-07-05,Home & Garden,Asia Pacific,137.0,63891.541217719365
2023-07-05,Home & Garden,Latin America,133.0,31667.455142457085
2023-07-05,Home & Garden,Middle East,138.0,53551.875017825034
2023-07-05,Sports,North America,153.0,67246.66691327459
2023-07-05,Sports,Europe,205.0,8201.175641902804
2023-07-05,Sports,Asia Pacific,186.0,61975.92944431784
2023-07-05,Sports,Latin America,155.0,53016.77608161184
2023-07-05,Sports,Middle East,128.0,8772.11487123232
2023-07-05,Books,North America,111.0,13732.113341506056
2023-07-05,Books,Europe,130.0,37917.584330225225
2023-07-05,Books,Asia Pacific,,
2023-07-05,Books,Latin America,109.0,26125.276774691607
2023-07-05,Books,Middle East,80.0,6075.302606651978
2023-07-05,Beauty,North America,119.0,42264.63993470092
2023-07-05,Beauty,Europe,117.0,23178.51861517486
2023-07-05,Beauty,Asia Pacific,80.0,29973.61243517187
2023-07-05,Beauty,Latin America,133.0,46345.117872024406
2023-07-05,Beauty,Middle East,,
2023-07-06,Electronics,North America,103.0,35876.10359035608
2023-07-06,Electronics,Europe,129.0,7459.687921013444
2023-07-06,Electronics,Asia Pacific,115.0,35908.93154269159
2023-07-06,Electronics,Latin America,107.0,22283.97131188323
2023-07-06,Electronics,Middle East,98.0,25024.256437277745
2023-07-06,Clothing,North America,100.0,11311.248996347658
2023-07-06,Clothing,Europe,107.0,31945.303267867042
2023-07-06,Clothing,Asia Pacific,134.0,62366.20344854921
2023-07-06,Clothing,Latin America,92.0,45837.180687595246
2023-07-06,Clothing,Middle East,85.0,3220.3493769730076
2023-07-06,Home & Garden,North America,138.0,32507.148793249315
2023-07-06,Home & Garden,Europe,127.0,27860.634443009258
2023-07-06,Home & Garden,Asia Pacific,136.0,13484.0142110201
2023-07-06,Home & Garden,Latin America,136.0,66089.64680394524
2023-07-06,Home & Garden,Middle East,172.0,18917.82104067106
2023-07-06,Sports,North America,164.0,80244.6753480431
2023-07-06,Sports,Europe,141.0,27243.768666354958
2023-07-06,Sports,Asia Pacific,195.0,71211.69904135108
2023-07-06,Sports,Latin America,193.0,43174.24981877001
2023-07-06,Sports,Middle East,206.0,35518.66211648909
2023-07-06,Books,North America,97.0,10757.799626423683
2023-07-06,Books,Europe,111.0,16862.338353313884
2023-07-06,Books,Asia Pacific,85.0,12612.684007337022
2023-07-06,Books,Latin America,133.0,57489.37882568566
2023-07-06,Books,Middle East,135.0,58920.515984867685
2023-07-06,Beauty,North America,98.0,42688.66264214376
2023-07-06,Beauty,Europe,132.0,14953.727393838899
2023-07-06,Beauty,Asia Pacific,116.0,36619.517207386605
2023-07-06,Beauty,Latin America,133.0,15975.389629108451
2023-07-06,Beauty,Middle East,114.0,54394.38292233623
2023-07-07,Electronics,North America,103.0,34638.557553359504
2023-07-07,Electronics,Europe,130.0,14263.156867046746
2023-07-07,Electronics,Asia Pacific,116.0,23584.496277775215
2023-07-07,Electronics,Latin America,142.0,22602.201314626487
2023-07-07,Electronics,Middle East,108.0,52485.232049608436
2023-07-07,Clothing,North America,,
2023-07-07,Clothing,Europe,113.0,5236.6628104290285
2023-07-07,Clothing,Asia Pacific,103.0,23249.98695984693
2023-07-07,Clothing,Latin America,115.0,48156.78032560696
2023-07-07,Clothing,Middle East,122.0,32726.17581073483
2023-07-07,Home & Garden,North America,157.0,21685.160271891593
2023-07-07,Home & Garden,Europe,158.0,52824.11487895189
2023-07-07,Home & Garden,Asia Pacific,167.0,16325.503931018056
2023-07-07,Home & Garden,Latin America,107.0,3495.2253591533104
2023-07-07,Home & Garden,Middle East,172.0,59361.6440728141
2023-07-07,Sports,North America,177.0,39294.4051999451
2023-07-07,Sports,Europe,208.0,53859.42797175591
2023-07-07,Sports,Asia Pacific,192.0,27733.08557282376
2023-07-07,Sports,Latin America,158.0,51540.58737600713
2023-07-07,Sports,Middle East,157.0,11895.56420464809
2023-07-07,Books,North America,109.0,19699.66001965745
2023-07-07,Books,Europe,138.0,9450.804138185456
2023-07-07,Books,Asia Pacific,100.0,3503.418788457993
2023-07-07,Books,Latin America,,
2023-07-07,Books,Middle East,106.0,1715.2331573622882
2023-07-07,Beauty,North America,97.0,19008.594021474244
2023-07-07,Beauty,Europe,130.0,33261.58714703199
2023-07-07,Beauty,Asia Pacific,126.0,3306.2652371147683
2023-07-07,Beauty,Latin America,128.0,44781.97451403866
2023-07-07,Beauty,Middle East,121.0,51564.95610981435
2023-07-08,Electronics,North America,,
2023-07-08,Electronics,Europe,146.0,22097.84862346172
2023-07-08,Electronics,Asia Pacific,,
2023-07-08,Electronics,Latin America,115.0,18376.534801242822
2023-07-08,Electronics,Middle East,189.0,23575.871353499424
2023-07-08,Clothing,North America,188.0,48763.854118185314
2023-07-08,Clothing,Europe,144.0,18274.625297444396
2023-07-08,Clothing,Asia Pacific,112.0,45907.21456074672
2023-07-08,Clothing,Latin America,125.0,8501.567673578862
2023-07-08,Clothing,Middle East,124.0,37488.18316356269
2023-07-08,Home & Garden,North America,211.0,83741.06279940308
2023-07-08,Home & Garden,Europe,179.0,17684.83138329422
2023-07-08,Home & Garden,Asia Pacific,185.0,60368.512891989536
2023-07-08,Home & Garden,Latin America,209.0,78055.0144886903
2023-07-08,Home & Garden,Middle East,188.0,6674.652029915268
2023-07-08,Sports,North America,164.0,62236.189415390494
2023-07-08,Sports,Europe,179.0,88507.80214382542
2023-07-08,Sports,Asia Pacific,248.0,117046.00438494883
2023-07-08,Sports,Latin America,221.0,53002.438235137226
2023-07-08,Sports,Middle East,193.0,17726.62481137119
2023-07-08,Books,North America,100.0,46919.77821432036
2023-07-08,Books,Europe,120.0,6149.460850093379
2023-07-08,Books,Asia Pacific,96.0,43541.44126168307
2023-07-08,Books,Latin America,149.0,38533.23469793358
2023-07-08,Books,Middle East,99.0,28660.438671547727
2023-07-08,Beauty,North America,203.0,93386.91592235483
2023-07-08,Beauty,Europe,131.0,24411.509802224497
2023-07-08,Beauty,Asia Pacific,167.0,75938.23430372139
2023-07-08,Beauty,Latin America,193.0,20692.634917068743
2023-07-08,Beauty,Middle East,123.0,8099.434233139355
2023-07-09,Electronics,North America,137.0,34449.38895071619
2023-07-09,Electronics,Europe,117.0,5640.382051717223
2023-07-09,Electronics,Asia Pacific,145.0,59230.113762682486
2023-07-09,Electronics,Latin America,117.0,11343.281343236344
2023-07-09,Electronics,Middle East,,
2023-07-09,Clothing,North America,147.0,14882.246935118195
2023-07-09,Clothing,Europe,166.0,62669.47574482274
2023-07-09,Clothing,Asia Pacific,100.0,39493.09029988293
2023-07-09,Clothing,Latin America,132.0,10154.023345099164
2023-07-09,Clothing,Middle East,89.0,2579.4614500583616
2023-07-09,Home & Garden,North America,128.0,46212.65848592952
2023-07-09,Home & Garden,Europe,162.0,46170.15471910624
2023-07-09,Home & Garden,Asia Pacific,154.0,47559.6857869266
2023-07-09,Home & Garden,Latin America,175.0,60190.55766867436
2023-07-09,Home & Garden,Middle East,135.0,37116.52991374333
2023-07-09,Sports,North America,151.0,34489.81216018153
2023-07-09,Sports,Europe,198.0,78153.21542244442
2023-07-09,Sports,Asia Pacific,277.0,43108.79162998561
2023-07-09,Sports,Latin America,172.0,53139.195895635516
2023-07-09,Sports,Middle East,150.0,67667.15530222584
2023-07-09,Books,North America,108.0,6460.341693519939
2023-07-09,Books,Europe,122.0,33821.13312169273
2023-07-09,Books,Asia Pacific,113.0,47445.083558980325
2023-07-09,Books,Latin America,156.0,60238.76751779475
2023-07-09,Books,Middle East,146.0,33439.68399037861
2023-07-09,Beauty,North America,140.0,21383.07383595426
2023-07-09,Beauty,Europe,120.0,24407.70619998075
2023-07-09,Beauty,Asia Pacific,205.0,84861.15794532139
2023-07-09,Beauty,Latin America,145.0,26503.26628672118
2023-07-09,Beauty,Middle East,159.0,42157.24223350536
2023-07-10,Electronics,North America,89.0,39188.19509860577
2023-07-10,Electronics,Europe,121.0,10930.621470933305
2023-07-10,Electronics,Asia Pacific,122.0,60833.58774250992
2023-07-10,Electronics,Latin America,98.0,7397.476614115526
2023-07-10,Electronics,Middle East,120.0,52383.773648098126
2023-07-10,Clothing,North America,133.0,62334.597208206804
2023-07-10,Clothing,Europe,,
2023-07-10,Clothing,Asia Pacific,86.0,25728.47327731418
2023-07-10,Clothing,Latin America,74.0,5453.6772150224715
2023-07-10,Clothing,Middle East,134.0,43041.820738049944
2023-07-10,Home & Garden,North America,149.0,7430.395494040452
2023-07-10,Home & Garden,Europe,103.0,42042.24899037353
2023-07-10,Home & Garden,Asia Pacific,115.0,50981.37807497612
2023-07-10,Home & Garden,Latin America,143.0,37964.0167970219
2023-07-10,Home & Garden,Middle East,111.0,39446.93429651589
2023-07-10,Sports,North America,148.0,5396.067134412441
2023-07-10,Sports,Europe,139.0,22547.568108850188
2023-07-10,Sports,Asia Pacific,115.0,34756.00569555862
2023-07-10,Sports,Latin America,157.0,6445.4823881230495
2023-07-10,Sports,Middle East,161.0,54097.71850879005
2023-07-10,Books,North America,79.0,35835.58862744712
2023-07-10,Books,Europe,82.0,28731.19573129539
2023-07-10,Books,Asia Pacific,72.0,8192.775410791412
2023-07-10,Books,Latin America,99.0,7730.327200773476
2023-07-10,Books,Middle East,99.0,24320.835373867292
2023-07-10,Beauty,North America,97.0,1575.2814208032269
2023-07-10,Beauty,Europe,108.0,37439.038522774084
2023-07-10,Beauty,Asia Pacific,100.0,33422.34882130406
2023-07-10,Beauty,Latin America,134.0,57614.56275498007
2023-07-10,Beauty,Middle East,84.0,23077.698684718354
2023-07-11,Electronics,North America,115.0,11703.199434400634
2023-07-11,Electronics,Europe,,
2023-07-11,Electronics,Asia Pacific,97.0,13643.594169839682
2023-07-11,Electronics,Latin America,121.0,45468.20265908221
2023-07-11,Electronics,Middle East,132.0,41535.98470309801
2023-07-11,Clothing,North America,103.0,21165.695880519685
2023-07-11,Clothing,Europe,74.0,26993.180207013105
2023-07-11,Clothing,Asia Pacific,,
2023-07-11,Clothing,Latin America,122.0,9132.795354960605
2023-07-11,Clothing,Middle East,76.0,1617.4475502231955
2023-07-11,Home & Garden,North America,116.0,9732.64654137402
2023-07-11,Home & Garden,Europe,116.0,13977.564905669125
2023-07-11,Home & Garden,Asia Pacific,122.0,21345.63513978375
2023-07-11,Home & Garden,Latin America,116.0,1777.50993718596
2023-07-11,Home & Garden,Middle East,116.0,32290.83177032844
2023-07-11,Sports,North America,162.0,46176.54288671754
2023-07-11,Sports,Europe,124.0,55916.12962988293
2023-07-11,Sports,Asia Pacific,161.0,80157.75260015602
2023-07-11,Sports,Latin America,188.0,55454.91180368481
2023-07-11,Sports,Middle East,158.0,75052.03174626044
2023-07-11,Books,North America,115.0,9784.11477661483
2023-07-11,Books,Europe,79.0,38626.82496791902
2023-07-11,Books,Asia Pacific,102.0,17012.04297162977
2023-07-11,Books,Latin America,87.0,15869.196400997173
2023-07-11,Books,Middle East,79.0,26910.767971513666
2023-07-11,Beauty,North America,87.0,1276.1491433886604
2023-07-11,Beauty,Europe,147.0,26906.680528192166
2023-07-11,Beauty,Asia Pacific,132.0,61666.066212075966
2023-07-11,Beauty,Latin America,109.0,3922.0294950241305
2023-07-11,Beauty,Middle East,121.0,27227.111414465002
2023-07-12,Electronics,North America,73.0,21252.82501908229
2023-07-12,Electronics,Europe,99.0,21088.21030461113
2023-07-12,Electronics,Asia Pacific,108.0,11328.423908705523
2023-07-12,Electronics,Latin America,100.0,41267.15445620461
2023-07-12,Electronics,Middle East,132.0,49796.7853034562
2023-07-12,Clothing,North America,72.0,9226.891537920648
2023-07-12,Clothing,Europe,106.0,23866.90192709446
2023-07-12,Clothing,Asia Pacific,88.0,25480.747936659493
2023-07-12,Clothing,Latin America,118.0,7726.446379177556
2023-07-12,Clothing,Middle East,96.0,7455.710853620037
2023-07-12,Home & Garden,North America,140.0,46083.427856655166
2023-07-12,Home & Garden,Europe,132.0,39152.65937132449
2023-07-12,Home & Garden,Asia Pacific,147.0,45746.74271430188
2023-07-12,Home & Garden,Latin America,,
2023-07-12,Home & Garden,Middle East,95.0,33633.54456570711
2023-07-12,Sports,North America,175.0,68530.67829321958
2023-07-12,Sports,Europe,205.0,93793.39210678534
2023-07-12,Sports,Asia Pacific,133.0,40146.889891179926
2023-07-12,Sports,Latin America,132.0,25252.49928532947
2023-07-12,Sports,Middle East,163.0,19436.165577844265
2023-07-12,Books,North America,112.0,46623.272852222435
2023-07-12,Books,Europe,109.0,8774.831602451377
2023-07-12,Books,Asia Pacific,101.0,34066.4154515038
2023-07-12,Books,Latin America,108.0,12766.833627715414
2023-07-12,Books,Middle East,99.0,44776.00326612088
2023-07-12,Beauty,North America,103.0,40149.6507242042
2023-07-12,Beauty,Europe,97.0,33666.81716464125
2023-07-12,Beauty,Asia Pacific,101.0,27743.947286625742
2023-07-12,Beauty,Latin America,114.0,5742.704668431408
2023-07-12,Beauty,Middle East,101.0,33925.69310328134
2023-07-13,Electronics,North America,123.0,33969.94238853578
2023-07-13,Electronics,Europe,107.0,13902.587938133527
2023-07-13,Electronics,Asia Pacific,76.0,33681.37972031547
2023-07-13,Electronics,Latin America,105.0,46039.50299739356
2023-07-13,Electronics,Middle East,115.0,37967.90093082602
2023-07-13,Clothing,North America,137.0,24379.848005946726
2023-07-13,Clothing,Europe,104.0,21199.02838212951
2023-07-13,Clothing,Asia Pacific,83.0,17906.700796533023
2023-07-13,Clothing,Latin America,101.0,34031.924996131886
2023-07-13,Clothing,Middle East,104.0,28929.198263882583
2023-07-13,Home & Garden,North America,127.0,34669.37025349919
2023-07-13,Home & Garden,Europe,105.0,31605.861631022883
2023-07-13,Home & Garden,Asia Pacific,166.0,54027.03526578843
2023-07-13,Home & Garden,Latin America,178.0,84590.35833735121
2023-07-13,Home & Garden,Middle East,143.0,18755.49400958752
2023-07-13,Sports,North America,154.0,4590.99579816682
2023-07-13,Sports,Europe,207.0,29605.393133826023
2023-07-13,Sports,Asia Pacific,165.0,24042.200467311493
2023-07-13,Sports,Latin America,201.0,32957.393871757704
2023-07-13,Sports,Middle East,196.0,87479.97728757349
2023-07-13,Books,North America,77.0,22743.275398222733
2023-07-13,Books,Europe,,
2023-07-13,Books,Asia Pacific,105.0,19312.312334349397
2023-07-13,Books,Latin America,125.0,31992.615431935665
2023-07-13,Books,Middle East,116.0,33083.30854744339
2023-07-13,Beauty,North America,121.0,42268.68204334226
2023-07-13,Beauty,Europe,140.0,28741.01511494671
2023-07-13,Beauty,Asia Pacific,114.0,22095.612815203942
2023-07-13,Beauty,Latin America,124.0,34737.919604644965
2023-07-13,Beauty,Middle East,,
2023-07-14,Electronics,North America,120.0,5938.215772588545
2023-07-14,Electronics,Europe,109.0,49444.0519441608
2023-07-14,Electronics,Asia Pacific,105.0,4657.648649596507
2023-07-14,Electronics,Latin America,85.0,30614.87620125961
2023-07-14,Electronics,Middle East,129.0,34245.49178024651
2023-07-14,Clothing,North America,105.0,1775.6592175133217
2023-07-14,Clothing,Europe,127.0,47283.92860011838
2023-07-14,Clothing,Asia Pacific,97.0,45608.2857262668
2023-07-14,Clothing,Latin America,133.0,41158.91458595293
2023-07-14,Clothing,Middle East,138.0,35052.742104953795
2023-07-14,Home & Garden,North America,177.0,86262.84177821457
2023-07-14,Home & Garden,Europe,165.0,75260.64277491793
2023-07-14,Home & Garden,Asia Pacific,132.0,49725.99669059603
2023-07-14,Home & Garden,Latin America,191.0,19502.825055012207
2023-07-14,Home & Garden,Middle East,141.0,14733.615651475298
2023-07-14,Sports,North America,189.0,28016.0762650868
2023-07-14,Sports,Europe,168.0,13280.018052592868
2023-07-14,Sports,Asia Pacific,221.0,17106.684332270037
2023-07-14,Sports,Latin America,180.0,78083.19010077533
2023-07-14,Sports,Middle East,176.0,43471.80387789761
2023-07-14,Books,North America,111.0,46490.968327376395
2023-07-14,Books,Europe,96.0,28749.033228169137
2023-07-14,Books,Asia Pacific,91.0,11221.365102284011
2023-07-14,Books,Latin America,86.0,10910.516364541683
2023-07-14,Books,Middle East,123.0,14165.793013071854
2023-07-14,Beauty,North America,155.0,33289.16707782046
2023-07-14,Beauty,Europe,152.0,62341.347049465105
2023-07-14,Beauty,Asia Pacific,130.0,17806.90451543581
2023-07-14,Beauty,Latin America,,
2023-07-14,Beauty,Middle East,99.0,5884.236531546541
2023-07-15,Electronics,North America,120.0,29602.41147940061
2023-07-15,Electronics,Europe,188.0,86620.26019195904
2023-07-15,Electronics,Asia Pacific,108.0,34555.116765666506
2023-07-15,Electronics,Latin America,184.0,81621.72543798239
2023-07-15,Electronics,Middle East,155.0,31722.319564568425
2023-07-15,Clothing,North America,131.0,61213.07415679494
2023-07-15,Clothing,Europe,148.0,27653.618176367567
2023-07-15,Clothing,Asia Pacific,127.0,40983.375976609306
2023-07-15,Clothing,Latin America,136.0,35025.082909354715
2023-07-15,Clothing,Middle East,148.0,9571.733242300726
2023-07-15,Home & Garden,North America,172.0,80100.94443241671
2023-07-15,Home & Garden,Europe,129.0,6003.3655638272685
2023-07-15,Home & Garden,Asia Pacific,,
2023-07-15,Home & Garden,Latin America,206.0,86143.66236642508
2023-07-15,Home & Garden,Middle East,215.0,98567.54588920869
2023-07-15,Sports,North America,159.0,55585.624483338106
2023-07-15,Sports,Europe,253.0,109566.82535012318
2023-07-15,Sports,Asia Pacific,210.0,76754.73262896699
2023-07-15,Sports,Latin America,249.0,123932.20642053193
2023-07-15,Sports,Middle East,208.0,101250.72204054827
2023-07-15,Books,North America,117.0,36747.20401374581
2023-07-15,Books,Europe,177.0,28973.092289925808
2023-07-15,Books,Asia Pacific,115.0,24223.04421323917
2023-07-15,Books,Latin America,139.0,23226.216885350783
2023-07-15,Books,Middle East,102.0,11861.282292208418
2023-07-15,Beauty,North America,181.0,67453.0723996857
2023-07-15,Beauty,Europe,,
2023-07-15,Beauty,Asia Pacific,143.0,35448.20537757679
2023-07-15,Beauty,Latin America,130.0,9409.62777014983
2023-07-15,Beauty,Middle East,176.0,46217.54953712281
2023-07-16,Electronics,North America,144.0,28610.788041711807
2023-07-16,Electronics,Europe,100.0,39073.78584377242
2023-07-16,Electronics,Asia Pacific,103.0,49061.84228170499
2023-07-16,Electronics,Latin America,172.0,5755.99683050539
2023-07-16,Electronics,Middle East,126.0,9230.109770523732
2023-07-16,Clothing,North America,176.0,70869.09218678063
2023-07-16,Clothing,Europe,118.0,25585.972736199623
2023-07-16,Clothing,Asia Pacific,131.0,11235.399795719959
2023-07-16,Clothing,Latin America,174.0,71305.70784229359
2023-07-16,Clothing,Middle East,112.0,26094.195391405236
2023-07-16,Home & Garden,North America,,
2023-07-16,Home & Garden,Europe,175.0,55372.27356841732
2023-07-16,Home & Garden,Asia Pacific,132.0,37527.86367938005
2023-07-16,Home & Garden,Latin America,147.0,59769.692637563
2023-07-16,Home & Garden,Middle East,154.0,35276.63573122839
2023-07-16,Sports,North America,,
2023-07-16,Sports,Europe,205.0,90756.72845221899
2023-07-16,Sports,Asia Pacific,249.0,19141.86813549936
2023-07-16,Sports,Latin America,138.0,17758.675724457764
2023-07-16,Sports,Middle East,156.0,16192.207663120724
